average value,histogram variance,y axis variance,pressure value ratio as 3,points ratio as 3,target
268.2647059,75906.72405,3.504857046,0.884,0.706,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
256.0833333,75180.79861,3.493178824,0.881,0.694,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
258.25,75437.35417,3.52356269,0.883,0.722,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
275.2058824,76783.9282,3.512471428,0.882,0.706,0
269,76277.82857,3.544692995,0.881,0.714,0
269,76277.82857,3.544692995,0.881,0.714,0
269,76277.82857,3.544692995,0.881,0.714,0
269,76277.82857,3.544692995,0.881,0.714,0
269,76277.82857,3.544692995,0.881,0.714,0
269,76277.82857,3.544692995,0.881,0.714,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
261.6666667,75767.72222,3.52422325,0.879,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
264.3888889,76611.84877,3.541078083,0.88,0.694,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.9142857,77018.47837,3.558329004,0.881,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
270.4285714,76779.95918,3.559816813,0.88,0.686,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
278.4705882,77234.01384,3.557669228,0.88,0.706,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.3428571,76645.02531,3.554850022,0.877,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7142857,76589.63265,3.570109332,0.878,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.7714286,76623.6049,3.55649098,0.877,0.686,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
271.0857143,76451.16408,3.554102677,0.882,0.714,0
265.7222222,75864.70062,3.572029859,0.876,0.694,0
265.7222222,75864.70062,3.572029859,0.876,0.694,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
227.969697,50741.84757,1.667793475,0.833,0.697,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
213.6571429,49888.79673,1.739179868,0.824,0.657,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
223.3235294,49535.27768,1.628722061,0.822,0.676,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
214.5142857,50011.56408,1.708952184,0.808,0.6,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
216.6285714,50255.54776,1.668937475,0.812,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
219.0571429,51064.22531,1.660982093,0.809,0.629,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
214.2222222,50423.45062,1.71733036,0.808,0.611,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
221.1428571,51534.75102,1.693970448,0.811,0.629,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
228.9393939,51676.11754,1.617620897,0.823,0.697,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
229.6875,51355.02734,1.648864621,0.842,0.719,0
218,49719.17647,1.660734285,0.828,0.706,0
218,49719.17647,1.660734285,0.828,0.706,0
218,49719.17647,1.660734285,0.828,0.706,0
218,49719.17647,1.660734285,0.828,0.706,0
218,49719.17647,1.660734285,0.828,0.706,0
218,49719.17647,1.660734285,0.828,0.706,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.53125,52646.12402,1.685041639,0.839,0.719,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
232.8064516,52012.02706,1.734487696,0.844,0.742,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
243.5555556,54477.87654,1.467965795,0.866,0.852,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
257.7142857,58654.41837,1.521508294,0.853,0.821,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
281.8461538,95179.2071,4.06237505,0.793,0.641,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
288.0526316,98031.7867,4.191844094,0.774,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
292.8157895,98163.20291,4.169698442,0.771,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.3947368,99429.02839,4.135505963,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
295.0263158,99518.86773,4.183063449,0.772,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
296.3157895,100808.6371,4.143967423,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
298.4736842,100499.9861,4.17812239,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.1052632,100474.6731,4.15865217,0.773,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.3947368,100949.7652,4.0983567,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.6842105,101229.2687,4.1331784,0.775,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
297.7105263,101574.8373,4.133211356,0.778,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.4736842,100646.1967,4.12977837,0.774,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
300.3421053,100836.8566,4.144864448,0.771,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
299.1052632,101049.7784,4.173482418,0.775,0.632,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
306.7297297,101710.954,3.938631505,0.777,0.649,0
307.6756757,102434.8678,3.985708874,0.775,0.649,0
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.8,15096.48,21.23481433,0.466,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
161.6,15210.50667,21.33001497,0.461,0.32,1
162.2133333,14993.26116,21.33376286,0.461,0.32,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.5471698,39827.75721,14.64993354,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
228.4716981,39910.28693,14.66971514,0.483,0.415,1
230.4150943,40824.24279,14.69517825,0.48,0.415,1
230.4150943,40824.24279,14.69517825,0.48,0.415,1
230.4150943,40824.24279,14.69517825,0.48,0.415,1
201.0784314,37314.81738,15.34580241,0.418,0.294,1
201.0784314,37314.81738,15.34580241,0.418,0.294,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
195.7272727,31594.97107,16.63291129,0.439,0.318,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
206.82,36501.6276,15.42498318,0.484,0.3,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.5633803,17356.78119,17.28667213,0.403,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
163.3380282,17870.98433,17.10273672,0.409,0.31,1
168.1594203,17686.82966,16.85437088,0.41,0.319,1
168.1594203,17686.82966,16.85437088,0.41,0.319,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
166.5423729,30649.02787,26.94962907,0.433,0.322,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
172.1428571,30923.08673,26.64731426,0.439,0.304,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.9649123,31075.75315,26.69906932,0.434,0.316,1
171.2678571,30069.58897,26.39896998,0.438,0.304,1
171.2678571,30069.58897,26.39896998,0.438,0.304,1
171.2678571,30069.58897,26.39896998,0.438,0.304,1
171.2678571,30069.58897,26.39896998,0.438,0.304,1
171.2678571,30069.58897,26.39896998,0.438,0.304,1
193.3018868,23261.30509,22.9129725,0.388,0.321,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.5961538,22950.54845,22.79393052,0.39,0.308,1
199.4,23282.64,23.30008867,0.35,0.28,1
199.4,23282.64,23.30008867,0.35,0.28,1
199.4,23282.64,23.30008867,0.35,0.28,1
199.4,23282.64,23.30008867,0.35,0.28,1
199.4,23282.64,23.30008867,0.35,0.28,1
199.4,23282.64,23.30008867,0.35,0.28,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
198.5490196,23176.40446,23.14046327,0.388,0.294,1
195.8235294,22232.0669,23.62542113,0.38,0.294,1
195.8235294,22232.0669,23.62542113,0.38,0.294,1
195.8235294,22232.0669,23.62542113,0.38,0.294,1
195.8235294,22232.0669,23.62542113,0.38,0.294,1
177,49842.36735,24.46186024,0.378,0.367,1
177,49842.36735,24.46186024,0.378,0.367,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
178.0612245,49766.79217,24.34906073,0.349,0.347,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
183.4375,51379.74609,24.15603836,0.335,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
184.75,51167.0625,24.12182072,0.334,0.333,1
181.6122449,50864.89046,24.24394508,0.326,0.306,1
181.6122449,50864.89046,24.24394508,0.326,0.306,1
181.6122449,50864.89046,24.24394508,0.326,0.306,1
161.6140351,15118.48261,15.77914773,0.398,0.333,1
161.6140351,15118.48261,15.77914773,0.398,0.333,1
161.6140351,15118.48261,15.77914773,0.398,0.333,1
161.6140351,15118.48261,15.77914773,0.398,0.333,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
163.8947368,15052.79594,15.70551591,0.398,0.351,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.1754386,15196.39027,15.61384232,0.4,0.333,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
165.0517241,15613.32491,15.8069476,0.397,0.328,1
162.220339,14972.54467,15.65919506,0.399,0.322,1
176.3442623,24357.14378,20.49808728,0.478,0.361,1
176.3442623,24357.14378,20.49808728,0.478,0.361,1
176.3442623,24357.14378,20.49808728,0.478,0.361,1
176.3442623,24357.14378,20.49808728,0.478,0.361,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
174.6612903,24291.54657,20.46854078,0.476,0.339,1
180.1,24237.32333,20.66052789,0.475,0.35,1
180.1,24237.32333,20.66052789,0.475,0.35,1
180.1,24237.32333,20.66052789,0.475,0.35,1
180.1,24237.32333,20.66052789,0.475,0.35,1
180.1,24237.32333,20.66052789,0.475,0.35,1
180.1,24237.32333,20.66052789,0.475,0.35,1
